latitude	longitude	geometry	coordinates	@id	Loading Dock X Coordinates	Loading Dock Y Coordinates	Loading Dock Details	brand	brand:en	brand:wikidata	brand:wikipedia	building	currency:EUR	name	name:en	opening_hours	opening_hours:covid19	shop	addr:city	addr:housenumber	addr:postcode	addr:street	brand:el	name:el	payment:cash	payment:debit_cards	phone	website	alt_name	operator	branch	int_name	source	wheelchair	building:levels	delivery	email	addr:housename	addr:country	addr:province	amenity	facebook	parking	twitter	payment:cards	payment:credit_cards	condition	level	organic	landuse	addr:district	short_name	short_name:en	contact:phone	addr:unit	contact:email	contact:fax	contact:website	vegan	old_name	payment:coins	payment:mastercard	payment:notes	payment:visa	recycling_type	name:de	name:ru	atm	indoor	cuisine	note	ref	addr:interpolation	toilets:wheelchair	addr:place	addr:neighborhood	name:int	payment:credit_card	diet:vegan	start_date	clothes	description	contact:facebook	contact:messenger	vegetarian	payment:bitcoin	name:ko	payment:american_express	payment:contactless	payment:diners_club	payment:visa_electron
37.9524101	23.7277296	Point		node/4785565867				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis			supermarket					Σκλαβενίτης	Σκλαβενίτης																																																																			
38.0948148	23.7316844	Point		node/4788006842									yes	Μουστόπουλος		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket						Μουστόπουλος								Moustopoulos																																																											
38.012188	23.7353985	Point		node/4789448289										Βιοφύση		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	276		Πατησίων																											only																																women										
38.0011394	23.7926344	Point		node/4808197321										OK! Mini market	OK! Mini market	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket						OK! Mini market																																																																			
37.9942241	23.796145	Point		node/4808278129										Ελευθεριάδης	Ελευθεριάδης	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket						Ελευθεριάδης																																																																			
38.0419757	23.723577	Point		node/4808480181				Jumbo		Q2262314	en:Jumbo (supermarket)		yes	Jumbo		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
37.986968	23.7129997	Point		node/4815513496				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis			supermarket					Σκλαβενίτης	Σκλαβενίτης																								0																																											
37.9435294	23.7598229	Point		node/4833642162														supermarket																																																																									
37.9678598	23.7440951	Point		node/4849851733				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00		supermarket					Σκλαβενίτης	Σκλαβενίτης																																																																			
37.9781137	23.7547735	Point		node/4849887229										Market In (daily's)		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su 09:00-20:00		supermarket	Αθήνα	16	11528	Διονυσίου Αιγινήτου																																																																					
38.0431016	23.8078862	Point		node/4872767130									yes			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
38.0217577	23.7456588	Point		node/4919656580				Μασούτης	Masoutis	Q6783887	en:Masoutis		yes	Μασούτης	Masoutis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα			Αμυκλών	Μασούτης	Μασούτης																																																																			
38.0242736	23.743051	Point		node/4920191469				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης		yes	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket					Σκλαβενίτης	Σκλαβενίτης																																																																			
38.0128884	23.6598858	Point		node/4921947313				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης		yes	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Χαϊδάρι			Αθηνών	Σκλαβενίτης	Σκλαβενίτης																																																																			
37.9453552	23.6689621	Point		node/4922733322														supermarket																																																																									
37.9671848	23.7473976	Point		node/4923927517										OK		24/7		supermarket	Αθήνα	6		Φρύνης																																																																					
38.0748601	23.709556	Point		node/4948643599				Lidl		Q151954	en:Lidl		yes	Lidl		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Άνω Λιόσια		13341	Κρητικού Πελάγους																																																																					
37.98831	23.7284094	Point		node/4957237922				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος			ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	24		Μάρνη	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος																																																																			
38.0223954	23.7371509	Point		node/4973856889									yes	ok!		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα			Δημητρακοπούλου																																																																					
38.0125163	23.7316824	Point		node/4986516349										Coop		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	39		Καραβία																																																																					
38.0072492	23.7221478	Point		node/5006005510				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης		yes	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	261		Λιοσίων	Σκλαβενίτης	Σκλαβενίτης																																																																			
37.9828054	23.7254433	Point		node/5006988886										Α.Α.				supermarket	Αθήνα	19		Παναγή Τσαλδάρη (Πειραιώς)																																																																					
38.0091021	23.6725243	Point		node/5022111837									yes	Minimarket		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
38.0076783	23.7359608	Point		node/5041807149				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	155		Ιωάννου Δροσοπούλου	Σκλαβενίτης	Σκλαβενίτης																																																																			
38.0230007	23.7362106	Point		node/5061673028				Μασούτης	Masoutis	Q6783887	en:Masoutis		yes	Μασούτης	Masoutis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	382-384		Πατησίων	Μασούτης	Μασούτης			2114113239																																																																
38.0027651	23.7143225	Point		node/5083113642				Γαλαξίας	Galaxias	Q5518063	el:Γαλαξίας (σούπερ μάρκετ)		yes	Γαλαξίας	Galaxias	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket					Γαλαξίας	Γαλαξίας										yes																																																									
37.955544	23.7527283	Point		node/5092243800										My market				supermarket	Βύρωνας			Αγίας Σοφίας																																																																					
37.9653584	23.7255949	Point		node/5146146296										AB shop & go				supermarket																no																																																									
38.0529204	23.8087909	Point		node/5154173815									yes	OK! Anytime Markets		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket			15124	Βασιλίσσης Σοφίας																																																																					
37.9779245	23.7266224	Point		node/5167569286				Μασούτης	Masoutis	Q6783887	en:Masoutis			Μασούτης	Masoutis			supermarket	Αθήνα				Μασούτης	Μασούτης																																																																			
37.9898932	23.7410073	Point		node/5168663363										ok!		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	67		Βατάτζη																																																																					
37.991368	23.7300035	Point		node/5173857789				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	74-78	10433	3ης Σεπτεμβρίου	Σκλαβενίτης	Σκλαβενίτης																																																																			
37.9959358	23.7271137	Point		node/5181318572										Bazaar		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	107		Αχαρνών																																																																					
37.9966532	23.7475125	Point		node/5196000923				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	6		Αγίου Στεφάνου	Σκλαβενίτης	Σκλαβενίτης																																																																			
37.9798503	23.7608444	Point		node/5197500021				Lidl		Q151954	en:Lidl			Lidl	Lidl			supermarket	Ζωγράφου	3-5	15771	Στύρων																																													Лидл																								
38.0208049	23.7459325	Point		node/5215813172									yes	ΑΒ Food Market		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα			Χαλεπά																																																																					
37.959042	23.6178466	Point		node/5230582648										ΑΒ				supermarket																																																																									
38.0468044	23.7667295	Point		node/5235614885									yes	Market In		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Νέο Ηράκλειο	2		Πρασίνου Λόφου					210-2850349																																																																
37.9794181	23.7621925	Point		node/5267536068										Bazaar				supermarket	Ζωγράφου	16	15771	Γεωργίου Παπανδρέου																																																																					
37.961731	23.7542672	Point		node/5309273574										My Market easy				supermarket	Βύρωνας																																																																								
37.9472502	23.6873015	Point		node/5368723507										Η αγορά του Ζαχαρία				supermarket																																																																									
37.9884576	23.7226085	Point		node/5376843923										My market		Mo-Fr 08:00-21:00, Sa 08:00-20:00		supermarket																																																																									
37.9684712	23.7303565	Point		node/5384025852											AB City			supermarket																yes																																																									
38.02001	23.8035107	Point		node/5404089321									yes	Ok! Anytime markets		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Χαλάνδρι	63	15234	Αγίας Παρασκευής					+30 21 0681 2290	https://www.okmarkets.gr/?lang=el						yes																																																									
37.9852539	23.9123722	Point		node/5424881028				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis	Mo-Fr 09:30-21:00; Sa 10:00-20:00		supermarket	Σπάτα Λούτσα		19004		Σκλαβενίτης	Σκλαβενίτης	yes	yes	21 0667 3000	sklavenitis.gr																		yes																																				has playground									
37.9982198	23.6658674	Point		node/5425606106				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket					Σκλαβενίτης	Σκλαβενίτης																																																																			
37.9641259	23.7500749	Point		node/5434980924				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis			supermarket	Αθήνα	48		Φρύνης	Σκλαβενίτης	Σκλαβενίτης																																																																			
38.0160149	23.7366601	Point		node/5454125313										Bazaar		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	11		Γαλατσίου																																																																					
38.0104033	23.8009731	Point		node/5466922680				Μασούτης	Masoutis	Q6783887	en:Masoutis			Μασούτης	Masoutis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket					Μασούτης	Μασούτης																																																																			
38.0203296	23.6870391	Point		node/5479765259				Γαλαξίας	Galaxias	Q5518063	el:Γαλαξίας (σούπερ μάρκετ)		yes	Γαλαξίας	Galaxias	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Περιστέρι	36	12134	Αναπαύσεως	Γαλαξίας	Γαλαξίας																																																																			
37.9919651	23.7298336	Point		node/5480564821										Bazaar		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket		77		3ης Σεπτεμβρίου																																																																					
37.9760523	23.7281623	Point		node/5483657850				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος			ΑΒ Βασιλόπουλος	AB Vassilopoulos			supermarket					ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος										yes																																																									
37.9428907	23.6539703	Point		node/5483687736										Ok! any time... markets				supermarket																																																																									
37.9845486	23.6323529	Point		node/5489231523											BAZAAR			supermarket				Κωστή Παλαμά																																																																					
37.9760779	23.6405985	Point		node/5491804326										AB				supermarket						ΑΒ																																																																			
37.9763549	23.6441634	Point		node/5496458432														supermarket																																																																									
37.966187	23.7347741	Point		node/5510611425											Ok! Anytime markets			supermarket																																																																									
38.0276053	23.6881975	Point		node/5517060068				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης		yes	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket				Κωνσταντινουπολεως	Σκλαβενίτης	Σκλαβενίτης																																																																			
38.0301895	23.6801865	Point		node/5517267591				Γαλαξίας					yes			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
38.0284382	23.6843569	Point		node/5517297361				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος		yes	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Περιστέρι	2	12137	Σικάγου	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος																																																																			
38.0161589	23.754394	Point		node/5518496553				Μασούτης	Masoutis	Q6783887	en:Masoutis			Μασούτης	Masoutis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Γαλάτσι	35		Βεΐκου	Μασούτης	Μασούτης																																																																			
37.937856	23.7065144	Point		node/5519603693				Μασούτης	Masoutis	Q6783887	en:Masoutis			Μασούτης	Masoutis			supermarket		25		Τηλέμαχου	Μασούτης	Μασούτης			302109483472																																																																
38.0170904	23.6907078	Point		node/5528749650				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος		yes	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Περιστέρι	9	12134	Αναπαύσεως	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος																																																																			
38.0152419	23.7343246	Point		node/5572309751												Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	55		Αγίου Λουκά																																																																					
37.9678591	23.90663	Point		node/5573726921										My market				supermarket																																																																									
38.0128806	23.6642062	Point		node/5593274307				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος		yes	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket					ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος			+302105322781 +302105322783 +302105817068	https://www.ab.gr/storedetails/chaidari			ΧΑΙΔΑΡΙ																																																												
37.9959271	23.6612995	Point		node/5593852898										My market		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
38.0169513	23.8008908	Point		node/5604548836										Κρητικός		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
38.0525013	23.7657301	Point		node/5638172422									yes			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
38.0468853	23.7598028	Point		node/5638204821									yes	ΑΒ Βασιλόπουλος		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
37.9787616	23.712897	Point		node/5671462191										Olive tree				supermarket		19		Ιάκχου																																																																					
37.9789051	23.7567023	Point		node/5673344621				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος			ΑΒ Βασιλόπουλος	AB Vassilopoulos			supermarket					ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος																																																																			
37.9940299	23.7691218	Point		node/5707100818										Bazaar		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα			Σεβαστουπόλεως																																																																					
38.0092738	23.8572348	Point		node/5715928287										OK!		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket				Θεσσαλονίκης																																																																					
37.9393858	23.700328	Point		node/5730024046				Lidl		Q151954	en:Lidl			Lidl				supermarket	Παλαιό Φάληρο			Ιάσονος																																																																					
38.0527935	23.7677991	Point		node/5744105638				Lidl		Q151954	en:Lidl		yes	Lidl		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Νέο Ηράκλειο	412		Ηρακλείου																																																																					
38.0144238	23.8318803	Point		node/5794278014										Μανάβικο		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
38.0313854	23.7773135	Point		node/5809096571									yes	My market		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
38.0349343	23.8242265	Point		node/5824398370									yes	Βιολογικό Χωριό		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket										https://www.biologikoxorio.gr/																					only																																										
37.9880209	23.7353748	Point		node/5824458618										OK! markets		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
38.0103426	23.7324608	Point		node/5824560305										My market		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
38.0144197	23.8495403	Point		node/5830574230										Παντοπωλείο		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
37.9115195	23.714112	Point		node/5838617086														supermarket																																																																									
38.0163638	23.745441	Point		node/5839176972				Μασούτης	Masoutis	Q6783887	en:Masoutis			Μασούτης	Masoutis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Γαλάτσι	50		Αετοράχης	Μασούτης	Μασούτης																																																																			
37.9108357	23.7134065	Point		node/5839502685											My market			supermarket				Αριστοτέλους																																																																					
37.9742976	23.6671136	Point		node/5839869754				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος			ΑΒ Βασιλόπουλος	AB Vassilopoulos			supermarket					ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος																																																																			
37.9740415	23.6667975	Point		node/5839870088				Lidl		Q151954	en:Lidl			Lidl				supermarket																																																																									
37.9527324	23.6561626	Point		node/5904513128				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος			ΑΒ Βασιλόπουλος	AB Vassilopoulos			supermarket					ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος																																																																			
37.9446804	23.6575584	Point		node/5906413746										Ok!  any time... markets				supermarket																																																																									
38.0065684	23.697038	Point		node/5935807013				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης		yes	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Περιστέρι			Δημητρίου Γούναρη	Σκλαβενίτης	Σκλαβενίτης																																																																			
37.9220603	23.7108512	Point		node/5938463284				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis			supermarket	Παλαιό Φάληρο	38		Αγίας Βαρβάρας	Σκλαβενίτης	Σκλαβενίτης																																																																			
37.983341	23.7558666	Point		node/5959689922										Κρητικός	Kritikos			supermarket		12		Δορυλαίου																																																																					
37.993684	23.7131606	Point		node/5985519304				Γαλαξίας	Galaxias	Q5518063	el:Γαλαξίας (σούπερ μάρκετ)			Γαλαξίας	Galaxias	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	129	10444	Λένορμαν	Γαλαξίας	Γαλαξίας																																																																			
37.9918946	23.717121	Point		node/5985532899										Επιλογή		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
38.0082193	23.7788049	Point		node/5997200349										Βιολογικό χωριό		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Νέο Ψυχικό			Ολυμπιονικών																											only																																										
38.0801888	23.7024407	Point		node/5998185188									yes	Συμεωνίδης		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Άνω Λιόσια	31	13341	Σωτήρη Πέτρουλα					+30 210 2472263			Συμεωνίδης																			only										yes																							Καφεκοπτείο - Ξηροί καρποί -Είδη Μνημοσύνου- Power Foods- Βότανα - Μπαχαρικά.	https://www.facebook.com/%CE%9A%CE%B1%CF%86%CE%B5%CE%BA%CE%BF%CF%80%CF%84%CE%B5%CE%B9%CE%BF-%CE%A3%CF%85%CE%BC%CE%B5%CF%89%CE%BD%CE%B9%CE%B4%CE%B7-505665706212255/	m.me/505665706212255	yes						
38.0055084	23.7288425	Point		node/6002443802										Market In		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	227		Αχαρνών																																																																					
38.001451	23.7273172	Point		node/6018973135									yes	ΣΚΛΑΒΕΝΙΤΗΣ		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
37.95779	23.7285559	Point		node/6045689151										Economy				supermarket	Αθήνα			Κασομούλη																																																																					
37.9786499	23.7402083	Point		node/6052412992										Βιολογικό Χωριό				supermarket																yes																																																									
37.9714407	23.7083767	Point		node/6117154699														supermarket				Ηούς																																																																					
37.9218659	23.7148046	Point		node/6143754823										Κρητικος				supermarket				Αγίας Βαρβάρας																																																																					
37.9420925	23.7396652	Point		node/6166161266				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis			supermarket					Σκλαβενίτης	Σκλαβενίτης																																																																			
38.0406571	23.7036818	Point		node/6166161268				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης		yes	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket					Σκλαβενίτης	Σκλαβενίτης																																																																			
37.9911208	23.7672204	Point		node/6171404582										Κρητικός	Kritikos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	90	11526	Σεβαστουπόλεως																																																																					
37.9601107	23.7340187	Point		node/6175676180														supermarket				Βουλιαγμένης																																																																					
37.9967461	23.7749451	Point		node/6181931031				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Ελληνορώσων	2	11525	Τριανταφυλλίδη	Σκλαβενίτης	Σκλαβενίτης																																																																			
37.9005296	23.7711807	Point		node/6184962750										imarket				supermarket				Λευκωσίας																																																																					
37.8935756	23.7638622	Point		node/6190419023				ΚΡΗΤΙΚΟΣ										supermarket				Γεωργίου Γεννηματά																																																																					
37.9762709	23.6267222	Point		node/6196309875														supermarket																																																																									
37.9817933	23.63635	Point		node/6196649869										ΑΣΗΜΑΚΗΣ				supermarket				Ευριπίδου																																																																					
37.9861599	23.6423327	Point		node/6199184927				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος			ΑΒ Βασιλόπουλος	AB Vassilopoulos			supermarket				Ποταμού	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος																																																																			
37.9846505	23.6606428	Point		node/6202095549										ΤΣΟΛΑΟΕΣ				supermarket																																																																									
37.9937982	23.7292565	Point		node/6202095592												Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
38.0537062	23.7590933	Point		node/6214172914									yes	My market		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket				Διονυσίου Σολωμού																																																																					
